commentor_name,comment_text,create_time,like_count,reply_number
魏落染yu,"恭喜EDG,世界冠军🏆",2021-11-07 08:14:10,0,0
笨宝宝孙孙,啊啊啊啊啊啊啊啊啊啊，EDG牛逼,2021-11-07 08:14:06,0,0
小又又日记,恭喜！！,2021-11-07 08:14:07,0,0
番茄留给我yuge,7777777,2021-11-07 08:14:06,0,0
我原谅我自己,牛逼,2021-11-07 08:14:03,0,0
Daisyiii,恭喜EDG,2021-11-07 08:14:04,0,0
夜路影,牛批 牛批,2021-11-07 08:14:01,0,0
HH-BWJ,恭喜啊！感动,2021-11-07 08:13:59,0,0
一个张瓜皮Zz,睡了一觉起来还是觉得不太真实啊。 芙兰朵：肥肥我给你报仇了,2021-11-07 08:13:59,0,0
3饺子3,牛逼！！！！！（虽然不懂 但是看了一会会 真的很激动 体育精神yyds,2021-11-07 08:13:58,0,0
Lmtku,Edg牛逼！,2021-11-07 08:13:55,0,0
喀湫湫,太不容易了！七年磨一剑,2021-11-07 08:13:53,0,0
-猪坚强-,骄傲,2021-11-07 08:13:53,0,0
啵和那个赞,牛逼！！！！,2021-11-07 08:13:52,0,0
明明为爱伤感,腾讯没🐎，谁玩腾讯游戏谁没🐎,2021-11-07 08:13:51,0,0
幻想家cjm,我们是冠军🏆,2021-11-07 08:13:47,0,0
HAI高乐高,牛逼,2021-11-07 08:13:46,0,0
微乎极微_,恭喜EDG！！！,2021-11-07 08:13:46,0,0
JameliaLau,恭喜🎊,2021-11-07 08:13:46,0,0
狗界狂犬,多谢管大校,2021-11-07 08:13:46,0,0
唯爱百变坤,我们是冠军！！！,2021-11-07 08:13:45,0,0
是小慧叭,恭喜🎉太牛了,2021-11-07 08:13:45,0,0
楚璇2007Kitty,恭喜EDG,2021-11-07 08:13:42,0,0
芒了个荔枝果,牛啊！,2021-11-07 08:13:41,0,0
清故宸莨,EDG  NB,2021-11-07 08:13:41,0,0
别找我麻烦zz,恭喜世界冠军！,2021-11-07 08:13:39,1,0
魔法少女小童酱,7777777,2021-11-07 08:13:39,0,0
粒粒小豆豆li,我们是冠军🏆！,2021-11-07 08:13:37,0,0
神仙叔叔_007,一帮傻卵,2021-11-07 08:13:36,0,0
xiao宁大朋友,你们最🐮,2021-11-07 08:13:36,0,0
啊泽今天吃饱饱了吗,恭喜！！！世界冠军🏆！,2021-11-07 08:13:34,0,0
冬暖春歌,恭喜恭喜,2021-11-07 08:13:35,0,0
漫游迪星-,恭喜,2021-11-07 08:13:34,0,0
吟风飞过蔷薇,！！,2021-11-07 08:13:32,0,0
beryldingdingding,,2021-11-07 08:13:28,0,0
超级狗皮妮,我们是冠军！！！！！牛逼！！！！,2021-11-07 08:13:26,0,0
·lulubeRRies,恭喜🎉🎉🎉,2021-11-07 08:13:24,0,0
TOPCARCARE,恭喜,2021-11-07 08:13:24,0,0
是二二二二呀,啊啊啊啊啊啊啊恭喜,2021-11-07 08:13:23,0,0
小杨同学YRJ,恭喜EDG，冠军🏆,2021-11-07 08:13:19,0,0
西一因欣,我们  是  冠军,2021-11-07 08:13:18,0,0
Johnny与排面,我们是冠军🏆,2021-11-07 08:13:09,0,0
赤道-,牛b,2021-11-07 08:13:09,0,0
Wuqianqer,不破不立！,2021-11-07 08:13:07,0,0
林佩佩鸭,edg牛逼,2021-11-07 08:13:05,0,0
蒋景毅,我们是冠军!!!,2021-11-07 08:13:03,0,0
叶子的倾国倾城,恭喜🎉,2021-11-07 08:13:02,0,0
苏妍哇吖,真棒,2021-11-07 08:13:02,0,0
大橘垂耳兔,恭喜EDG！世界冠军🎉🎉🎉,2021-11-07 08:13:00,0,0
二萌小蓝兔,虽然我不爱电竞，但任何一个艰苦奋斗而来的冠军都值得祝贺🎉 更何况现在有这么多热爱电竞的年轻人呢！,2021-11-07 08:12:59,0,0
渝啵奶盖,恭喜EDG!,2021-11-07 08:12:56,0,0
一忌私欲,我们是冠军！,2021-11-07 08:12:56,0,0
小圆脸Miki,啊啊啊啊啊啊激动👏,2021-11-07 08:12:54,0,0
-暮夏廿一,恭喜,2021-11-07 08:12:54,0,0
十年后的第十一年依旧,恭喜恭喜 世界冠军！！,2021-11-07 08:12:53,0,0
墨竹星芸,恭喜恭喜EDG! ! ! ! !我们是冠军! ! !,2021-11-07 08:12:51,1,0
林嘉夕_Dreamer,一觉醒来，还是感觉跟做梦一样,2021-11-07 08:12:49,0,0
墨爷是墨邪,是世界冠军！！！,2021-11-07 08:12:49,0,0
con_兑换琳琳,恭喜,2021-11-07 08:12:48,0,0
0结冰,edg牛逼,2021-11-07 08:12:48,1,0
云朵上的棉花糖lu,牛逼,2021-11-07 08:12:48,0,0
你懂什么事爱情水,果然我在劣势后选择不看的比赛都能赢,2021-11-07 08:12:48,0,0
小俊是我的小福星,edg牛逼！,2021-11-07 08:12:46,0,0
半口几许,恭喜夺冠！！！,2021-11-07 08:12:42,0,0
KaixZzy-,冠军🏆,2021-11-07 08:12:42,0,0
夏天从未离开,恭喜恭喜！,2021-11-07 08:12:42,0,0
couldbethebest,恭喜恭喜,2021-11-07 08:12:41,0,0
李氏奶糖,太棒了,2021-11-07 08:12:41,0,0
·芋泥啵啵盐·,恭喜,2021-11-07 08:12:40,0,0
凉初栀,恭喜,2021-11-07 08:12:39,0,0
奈何总是不合时宜,牛逼！！！！,2021-11-07 08:12:38,0,0
Biubiu的小姐姐,连续两场bo5，一波一波把困意打下去，EDG冠军，EDG牛逼！,2021-11-07 08:12:39,0,0
鲁班在逃大师,太棒啦,2021-11-07 08:12:38,0,0
故居竹舟横,恭喜,2021-11-07 08:12:38,0,0
宝蓝色的Laila,恭喜恭喜,2021-11-07 08:12:37,0,0
老汉鸽儿,牛！！！,2021-11-07 08:12:38,0,0
浅意芙忱lnm,恭喜EDG🎉EDG🐮！！！,2021-11-07 08:12:36,0,0
减肥的阿仔,骂他的人呢 打脸不 真她娘的幼稚 跟当年骂刘翔的人有什么区别,2021-11-07 08:12:34,0,0
壶壶坐垫,牛逼！,2021-11-07 08:12:34,0,0
-虾滑好吃,太🐮🍺了！！！,2021-11-07 08:12:34,0,0
寇铭江,站起来了,2021-11-07 08:12:28,0,0
w小田不甜,恭喜EDG牛逼,2021-11-07 08:12:26,0,0
小迷糊的很,恭喜夺冠！你们太棒了！,2021-11-07 08:12:27,0,0
贺季晨家的宝贝小慧,不破不立，EDG牛逼！！！,2021-11-07 08:12:25,0,0
木比自,EDGNB! 重铸LPL荣光，我辈义不容辞！,2021-11-07 08:12:22,0,0
陶枝枝枝子,666666,2021-11-07 08:12:23,0,0
ab贩卖部,牛🍺,2021-11-07 08:12:20,0,0
每天都好困喔__,🐂🍺,2021-11-07 08:12:19,0,0
平点点丶,Nb,2021-11-07 08:12:09,0,0
泡泡泡泡泡奶俊,你好冠军!,2021-11-07 08:12:09,0,0
生活吃饭睡觉开心,恭喜,2021-11-07 08:12:08,0,0
一颗流浪的柠檬糖,冠军🏆！！！！！！！！失去的终于拿回来了,2021-11-07 08:12:08,0,0
是我们的酷盖呀,我们是，世界冠军！！！！！恭喜恭喜👏👏👏👏👏👏,2021-11-07 08:12:07,0,0
初心只为凯爷,恭喜EDG！世界冠军,2021-11-07 08:12:05,0,0
sun1640,恭喜恭喜恭喜,2021-11-07 08:12:03,0,0
微咸68,恭喜冠军🏆,2021-11-07 08:12:02,0,0
Stellar_collapse,我们是冠军！！！恭喜！,2021-11-07 08:11:59,0,0
wkojebdbajakud,恭喜,2021-11-07 08:11:59,0,0
谁明了,超级无敌宇宙级牛,2021-11-07 08:11:57,0,0
他人履历,恭喜edg!,2021-11-07 08:11:55,0,0
迷人痘,恭喜恭喜,2021-11-07 08:11:54,0,0
xixifly-,冠军！,2021-11-07 08:11:53,0,0
我去睡觉了丶,恭喜！,2021-11-07 08:11:54,0,0
阿妹吖鸭,恭喜恭喜,2021-11-07 08:11:52,0,0
西蒙爱吉他,冠军🏆是中国的,2021-11-07 08:11:51,0,0
要热爱着啊,恭喜EDG,2021-11-07 08:11:51,0,0
那就给这颗痘痘三天考察期,恭喜EDG夺冠！！！,2021-11-07 08:11:49,0,0
·灞無游京·,我们是世界冠军！,2021-11-07 08:11:48,0,0
丶zxyY,edg牛逼,2021-11-07 08:11:46,0,0
一个SUPPER曼,恭喜，可以睡好觉吃个大餐啦,2021-11-07 08:11:45,0,0
刘拾壹-,牛！！！！祝贺！！！,2021-11-07 08:11:46,0,0
九黎233333,恭喜,2021-11-07 08:11:45,0,0
胡兜兜兜兜兜,🐂,2021-11-07 08:11:44,0,0
是噢你鸭,EDG牛逼！,2021-11-07 08:11:44,0,0
是范范范哦,世界冠军！！牛！！！,2021-11-07 08:11:43,0,0
静云就是黑萌的小八,辛苦了！🎉,2021-11-07 08:11:42,0,0
日落在可可西里,电宝 我完全睡不着你知道吗 好像在做梦,2021-11-07 08:11:41,0,0
拿到助理医师资格证,恭喜edg,2021-11-07 08:11:38,0,0
直妹呀,恭喜第一次看比赛 就看到了好消息,2021-11-07 08:11:34,0,0
晚风听歌111,我们！是！冠军！,2021-11-07 08:11:33,0,0
轻风细雨少年游,我们是冠军！！！,2021-11-07 08:11:32,0,0
泽仁的泡泡糖,牛逼,2021-11-07 08:11:31,0,0
·灞無游京·,恭喜！,2021-11-07 08:11:31,0,0
YIBODE黑美人,牛批,2021-11-07 08:11:26,0,0
全世界1129,恭喜,2021-11-07 08:11:24,0,0
希望w能快乐,恭喜EDG,2021-11-07 08:11:23,0,0
小米高小米,牛逼,2021-11-07 08:11:23,0,0
LUV_予泽书祺,EDG牛逼,2021-11-07 08:11:20,0,0
可能青春本就是遗憾,恭喜🎉 edg，我们是冠军🏆 ，我们是第一赛区。,2021-11-07 08:11:20,0,0
Aa与星星共眠,冠军🏆,2021-11-07 08:11:13,0,0
丢丢咩啊,恭喜！！！！,2021-11-07 08:11:12,0,0
xu咕噜咕噜,恭喜恭喜,2021-11-07 08:11:11,0,0
白桃味延渲,EDG牛逼！！,2021-11-07 08:11:10,0,0
红海中的一只小飞侠,牛！恭喜！,2021-11-07 08:11:10,0,0
蛮小疼,,2021-11-07 08:11:09,0,0
陈小倩呦,一觉睡醒看到这个好消息，EDG🐂🍺,2021-11-07 08:11:07,0,0
兔子失恋了嗷,EDG是我喜欢的一个男孩的青春,2021-11-07 08:11:08,0,0
要吃糖炒栗子嘛,哇咔咔,2021-11-07 08:11:03,0,0
JA颜冰,恭喜！！！,2021-11-07 08:11:03,0,0
金角大胖,666,2021-11-07 08:11:03,0,0
胡二不是二胡,#EDG夺冠#冠军🏆NB,2021-11-07 08:11:02,0,0
灵感cc,,2021-11-07 08:11:00,0,0
你的盖世无双,恭喜，我们是世界冠军！,2021-11-07 08:10:55,0,0
君悦诗晗,真的更棒，很厉害,2021-11-07 08:10:55,0,0
罩喵喵,辣🐔,2021-11-07 08:10:54,0,0
星天08256,恭喜，中国队是世界冠军,2021-11-07 08:10:53,0,0
无形无心5,恭喜夺冠，我家小盆友的信仰一直都会是你们哒,2021-11-07 08:10:50,0,0
石三先森xlq,恭喜,2021-11-07 08:10:50,0,0
wbhmwnmz,哭了真的,2021-11-07 08:10:49,0,0
020701212包子萌宠,牛逼,2021-11-07 08:10:49,0,0
东北大豆z,牛逼卧槽,2021-11-07 08:10:47,0,0
暖阳与暖艺,啊啊啊啊啊恭喜恭喜,2021-11-07 08:10:46,0,0
李婷婷er,恭喜EDG🎉🎉🎉,2021-11-07 08:10:46,0,0
白桃真的不白,恭喜恭喜哇,2021-11-07 08:10:45,0,0
十二YDR,虽然看不懂！但是但是真的燃起来了！！！,2021-11-07 08:10:45,0,0
1212pig,你们真🐂🍺,2021-11-07 08:10:45,0,0
永不言败wulv,恭喜，你们是最棒哒,2021-11-07 08:10:43,0,0
羽子de星星,好棒好棒,2021-11-07 08:10:40,0,0
ImSwaggerman,恭喜🎉,2021-11-07 08:10:41,0,0
原神非酋,EDG牛逼,2021-11-07 08:10:40,1,0
昼歌樱亭,你牛逼！！！！！！！！！！！！！！,2021-11-07 08:10:40,0,0
创物智网,恭喜,2021-11-07 08:10:37,0,0
寓言帝-super大牛,我们是世界冠军🏆我也好激动,2021-11-07 08:10:36,0,0
帅比一样的二二,冠军！,2021-11-07 08:10:33,0,0
粉圈就是最大Anti,牛批,2021-11-07 08:10:30,0,0
不能再再再吃了,牛哇牛哇,2021-11-07 08:10:27,0,0
用户甜甜奶盖,恭喜恭喜！,2021-11-07 08:10:25,0,0
渔舟L,#edg夺冠# 啊啊啊啊啊啊恭喜冠军🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆,2021-11-07 08:10:25,0,0
Lavender_kk,EDG牛逼！,2021-11-07 08:10:23,0,0
LukSingZuk,虽然没看也感受到了强烈的荣誉感,2021-11-07 08:10:24,0,0
今天也不要焦绿喔,EDGnb！！！！！,2021-11-07 08:10:22,0,0
一颗甜掉牙的百香果,恭喜！！！,2021-11-07 08:10:22,0,0
闪闪满天星呀,牛逼！,2021-11-07 08:10:19,0,0
安布哩喔卜,啊啊啊啊恭喜！🎉EDG🐂🍺,2021-11-07 08:10:16,0,0
你管我说什么屁话,是世界冠军！！！,2021-11-07 08:10:14,0,0
魔法少女小童酱,我们！！！！！是！！！！冠军！！！！！EDG牛逼 ！！！！比赛看得我心跳加速的！太刺激了,2021-11-07 08:10:14,0,0
苏瑾光,太牛逼了,2021-11-07 08:10:12,1,0
NUEST的椰树,谁说我们只会内战edg牛逼,2021-11-07 08:10:10,0,0
我---起名废,牛！,2021-11-07 08:10:10,0,0
-红茶松饼-,恭喜,2021-11-07 08:10:08,0,0
安安米然,你们真的真的特别厉害👍🏻,2021-11-07 08:10:07,0,0
玄彬探易,那些说EDG赢了祼奔，倒立喝水，唱衰国队的人，能执行下自己的愿望了。  我昨天9点就起了个奇门局，说国队打倒榛子队是没问题的，要对我们的冠军队伍有信心，少年们加油。,2021-11-07 08:10:06,0,0
初九free,是世界冠军！！！🏆,2021-11-07 08:10:05,0,0
葵花示意等你来摘,，牛牛。,2021-11-07 08:10:03,0,0
linsey图LEL,恭喜EDG冠军！,2021-11-07 08:09:57,0,0
郁挽超可爱,恭喜EDG夺冠！！,2021-11-07 08:09:56,0,0
a小恋兒,嗯，我们是世界冠军,2021-11-07 08:09:55,0,0
温柔宇宙28376,恭喜EDG 世界冠军🏆,2021-11-07 08:09:54,0,0
嗄奰,真的顶级,2021-11-07 08:09:52,0,0
M思宇_,恭喜edg 恭喜中国队,2021-11-07 08:09:50,0,0
咕噜芋圆tin,恭喜EDG,2021-11-07 08:09:50,0,0
azure_风,19年作为粉丝真的被你们折磨的很惨，导致昨天看比赛领先都不敢狂喜，再也不是当年那只edg了。曾经多遥望，如今終是握在了手上。恭喜edg！#meiko是lpl首位大满贯选手#  #scout获fmvp#,2021-11-07 08:09:49,0,0
可爱的大运河女孩,,2021-11-07 08:09:46,0,0
George在酝酿中的酒,首先我要感谢汗子哥，果然是自家人,2021-11-07 08:09:44,0,0
豐祺筠,,2021-11-07 08:09:43,0,0
阿薛快回家,EDG是冠军！！！中国是冠军！！！！,2021-11-07 08:09:42,0,0
-雪味蛋挞-,你们真棒,2021-11-07 08:09:42,0,0
HOldhEy,我们是！,2021-11-07 08:09:41,0,0
娱乐丨饭小胖,我们是冠！！！！军！！！！！！,2021-11-07 08:09:40,0,0
苒苒超爱葵葵,恭喜EDG！,2021-11-07 08:09:41,0,0
阿瑜嗑到了,你们是冠军！！,2021-11-07 08:09:36,0,0
轻风细雨少年游,感叹号不是七个，删了重发！,2021-11-07 08:09:33,0,0
Sjm苏璟墨,不破不立，破了八强的魔咒你就说世界冠军,2021-11-07 08:09:32,0,0
老衲最爱逛超市,牛逼！！！,2021-11-07 08:09:28,0,0
SinXXD,你们是冠军！！！！！！！！！！！！！！啊啊啊啊啊啊啊啊啊啊啊啊啊啊,2021-11-07 08:09:27,0,0
别动老子小熊o,祝贺 太不容易了,2021-11-07 08:09:28,0,0
万有引力Swift,我们是冠军！不破不立，E往无前！！,2021-11-07 08:09:27,0,0
睿雪莎紫,是世界冠军,2021-11-07 08:09:27,0,0
SSE03,牛逼,2021-11-07 08:09:27,0,0
去18楼看TNT,昨晚一直看完直播，EDG,2021-11-07 08:09:25,0,0
kyle源765,啊啊啊啊啊啊！,2021-11-07 08:09:24,0,0
OwK七枫枫_Er,nb,2021-11-07 08:09:23,0,0
反正不到两百斤,恭喜,2021-11-07 08:09:21,0,0
肖战迷人的宝贝,恭喜edg,2021-11-07 08:09:17,0,0
不知道用什么外号,牛蛙牛蛙,2021-11-07 08:09:17,0,0
杨燚2018,牛逼！！！,2021-11-07 08:09:16,0,0
洛敬洛亭,恭喜恭喜,2021-11-07 08:09:15,0,0
恣长欢,恭喜,2021-11-07 08:09:13,0,0
NO3Lemon,🏆🏆🏆,2021-11-07 08:09:13,0,0
周小丫715,恭喜，祝贺,2021-11-07 08:09:06,0,0
FIVE_85,恭喜edg#edg夺冠#,2021-11-07 08:09:06,0,0
酉初Philist,真的很牛，但是昨晚整个学校喊到凌晨，咱就是说能不能可怜可怜想睡觉的孩子,2021-11-07 08:09:05,0,0
超凶的Devil,冠军！,2021-11-07 08:09:05,0,0
no麻板古塔肯恰呐,恭喜！！！！！！牛逼死了！！！！,2021-11-07 08:09:03,0,0
橙橙薇醺,我们是冠军！,2021-11-07 08:09:02,0,0
养猫lt,无一人没眼镜,2021-11-07 08:09:02,0,0
陆柳就是六六啊,昨晚看到第三局以为凉了，撑不住就睡了，我老公喊我说edg赢了，我以为做梦,2021-11-07 08:08:58,0,0
约烈,啊啊啊啊啊啊啊啊,2021-11-07 08:08:55,0,0
团团宠溺啵啵ya,我们！是！世界冠军！！！,2021-11-07 08:08:55,0,0
机智鬼薯圆,牛逼！！恭喜！！,2021-11-07 08:08:55,0,0
顾清珣,yyds,2021-11-07 08:08:54,0,0
是璐酱阿,我们是冠军！！！,2021-11-07 08:08:53,0,0
蔡徐坤的沈葵葵,EDG牛逼！！,2021-11-07 08:08:53,0,0
吾丶8103,恭喜！,2021-11-07 08:08:51,0,0
狮子王猪宝,恭喜EDG,2021-11-07 08:08:48,0,0
爱王那个啵但是不爱吃香菜,恭喜edg！edg牛逼！,2021-11-07 08:08:48,0,0
木木的森林啊,恭喜恭喜，冠军🏆,2021-11-07 08:08:48,0,0
松鼠QQ子在线晒太阳,恭喜EDG！！！！我们是冠军🏆,2021-11-07 08:08:44,0,0
大战争啥时候出猯藏啊,恭喜edg,2021-11-07 08:08:42,0,0
宁叨叨叨叨,牛逼,2021-11-07 08:08:41,0,0
渔舟L,恭喜恭喜🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2021-11-07 08:08:39,0,0
小honeypeach,恭喜🎉🎉🎉🎉,2021-11-07 08:08:40,0,0
小熊软糖是糖果,恭喜你们！！！！！,2021-11-07 08:08:37,0,0
我三岁昂,恭喜EDG,2021-11-07 08:08:37,0,0
玺欢壶烊烊1128,恭喜🏆🏆🏆,2021-11-07 08:08:37,0,0
爱吃绿豆沙的长孙冬雁,edg牛逼！,2021-11-07 08:08:33,0,0
看最后一场日落吧,EDG牛逼！,2021-11-07 08:08:32,0,0
Nightmare阿魇,恭喜恭喜,2021-11-07 08:08:31,0,0
小宸同学mio,恭喜EDG！,2021-11-07 08:08:29,0,0
关于哲点事,恭喜,2021-11-07 08:08:27,0,0
大姐上楼吗-,EDG是世界冠军！！！！！！！！！！#edg夺冠#,2021-11-07 08:08:27,0,0
昭容永远的神,恭喜恭喜🎉🎉,2021-11-07 08:08:24,0,0
lazy希,牛逼牛逼！,2021-11-07 08:08:21,0,0
sehanxo_0412,#edg夺冠# EDG就是最岛的,2021-11-07 08:08:18,0,0
·happyrich·,恭喜！！！#EDG夺冠#,2021-11-07 08:08:16,0,0
鸢梓潇南绽春风,昨晚还剩半局开着手机睡着了不过，EDG牛逼！！！！！！！（困得我隔栋宿舍男生呐喊都没喊醒）,2021-11-07 08:08:16,0,0
玖月二shi玖,冠军🏆🏆🏆,2021-11-07 08:08:16,0,0
wbhmwnmz,恭喜！我早就在你们拿夏冠的时候就相信你们会夺冠的,2021-11-07 08:08:15,0,0
醋醋没有心,EDG牛逼,2021-11-07 08:08:14,0,0
M-ing_Ming,EDG冠军！！！,2021-11-07 08:08:13,0,0
旺仔欧巴的爱丽丝,牛逼,2021-11-07 08:08:11,0,0
clxsmz,都给我哭，困死我了,2021-11-07 08:08:10,0,0
傅叶666666666666,帮我转告jiejie   我喜欢他[擠眼],2021-11-07 08:08:04,0,0
妖精di,翻过这座山，他们就会听到你的故事，不管故事的结局，LPL最后的希望，亚洲最后的排面，EDG加油,2021-11-07 08:08:03,0,0
木子李啦啦啦,恭喜冠军！！！,2021-11-07 08:08:02,0,0
阿伟acecoach,EDG🐮 [啤酒]恭喜,2021-11-07 08:08:00,0,0
秋柚惜迪_,！！！恭喜,2021-11-07 08:07:57,0,0
我去偷猪拉,呜呜呜电宝流批！！！！！,2021-11-07 08:07:56,0,0
前辈与小盆友,恭喜EDG!!!第一!!! flag年前减肥三十斤,2021-11-07 08:07:53,0,0
崔鑫宇宇哥xh,中国到冰岛的距离是7777公里，10.6是许秀出生的第7777天，今天是国内7号，星期七！！！,2021-11-07 08:07:53,0,0
西贝NANA,从来不打游戏的老阿姨也来祝贺小朋友们！恭喜恭喜,2021-11-07 08:07:52,0,0
陈小意不憨,恭喜EDG获得冠军,2021-11-07 08:07:52,0,0
XLX深海屿鹿,牛逼 我们是冠军,2021-11-07 08:07:52,0,0
奶糖要豹豹,恭喜EDG,2021-11-07 08:07:52,0,0
逗比懂,恭喜！！！,2021-11-07 08:07:49,0,0
老张的可爱宝贝,牛逼,2021-11-07 08:07:48,0,0
冬末Dec,果然我不看就赢了,2021-11-07 08:07:48,0,0
张哲学ZX,世界冠军🏆中国电子竞技越发成熟，开心,2021-11-07 08:07:47,1,0
满眼星河是你,我们是冠军🏆,2021-11-07 08:07:45,0,0
浪漫予西,棒棒棒,2021-11-07 08:07:45,0,0
陆阿离啊喂,棒！！,2021-11-07 08:07:45,0,0
小怪物围脖,🐮！！！,2021-11-07 08:07:44,0,0
黄色的橙子123,恭喜 世界冠军,2021-11-07 08:07:43,0,0
是喜欢战战的小杨啊,祝贺,2021-11-07 08:07:43,0,0
一个小天才才才,恭喜！,2021-11-07 08:07:42,0,0
陶特的布理稀奇,冠军,2021-11-07 08:07:42,0,0
逢凉则生qi,恭喜🎉🎉🎉🎉🎉🎉🎉你们太棒了！！！！,2021-11-07 08:07:39,0,0
Erinaceinae不要靠近我了,恭喜恭喜恭喜,2021-11-07 08:07:35,0,0
几回寒暑--,我们是冠军！我们是冠军！！我们是冠军！！！,2021-11-07 08:07:36,0,0
小道身下喘,恭喜EDG夺冠！！！！！！！！！！！！！！！！！！,2021-11-07 08:07:35,0,0
阿伯赐的鹅佛歌687,EDG牛逼！！！！！！！我的青春无遗憾！！！！！,2021-11-07 08:07:34,0,0
傅叶666666666666,你们是最棒的,2021-11-07 08:07:34,0,0
我叫内谁,耶！是冠军！,2021-11-07 08:07:33,0,0
胡图图的橙子y,冠军🏆,2021-11-07 08:07:33,0,0
流光溢蓝,我们是冠军🏆 🏆 🏆,2021-11-07 08:07:32,0,0
llk__,牛逼,2021-11-07 08:07:32,0,0
是在努力的张张同学,恭喜恭喜！！！你们是最棒的,2021-11-07 08:07:30,0,0
Nagae19,太激动了！！真的是不破不立，最不被看好的队伍赢得了最有含金量的冠军！,2021-11-07 08:07:30,0,0
薅头发吧,恭喜🎉 恭喜🎉,2021-11-07 08:07:29,0,0
_男朋友姓桑_,！！！！！！啊啊啊啊啊啊啊冠军冠军！,2021-11-07 08:07:30,0,0
顾壹壹_GYY,你们是冠军！！！,2021-11-07 08:07:29,0,0
小极丸比_,恭喜冠军！！！,2021-11-07 08:07:29,0,0
杳杳一星,啊啊啊啊啊啊啊啊啊好棒！！,2021-11-07 08:07:27,0,0
No涩会青年,这能叫下雪的热搜给抢了？,2021-11-07 08:07:25,0,0
严佳玉--,恭喜!,2021-11-07 08:07:23,0,0
尧尧的白衬衫吖,你们是BO5的神！！！,2021-11-07 08:07:22,0,0
JK投稿bot,冠军🏆！！！！,2021-11-07 08:07:20,0,0
Bjergsennnn,我们是冠军！,2021-11-07 08:07:16,0,0
哒啦啦Alla,牛逼！！！,2021-11-07 08:07:16,0,0
Qin_兔兔吖,恭喜你们呀！！！,2021-11-07 08:07:14,0,0
修炼六块腹肌,EDG牛逼,2021-11-07 08:07:14,0,0
林布衣_,666，看了前2局，困得不行错过后面精彩的两局。edg牛逼,2021-11-07 08:07:13,0,0
待来日方长vt,恭喜!,2021-11-07 08:07:12,0,0
哇咔咔哇啦啦,这是什么啊,2021-11-07 08:07:10,0,0
小王的微博呀1995,知道啦知道啦,2021-11-07 08:07:10,0,0
北北大魔王呀,我特么以为台湾收回来了，祖国统一了。,2021-11-07 08:07:08,0,0
lisasoo的脑婆,EDG牛逼,2021-11-07 08:07:07,0,0
苒姐的大宝贝a,恭喜EDG！EDG是世界冠军🏆！！！！！！！！,2021-11-07 08:07:07,0,0
会给我撑腰嘛,恭喜EDG夺冠！！！,2021-11-07 08:07:07,1,0
大王喊我来索命,我们是冠军,2021-11-07 08:07:06,0,0
澄多乐子,EDG YYDS！！！！！！！,2021-11-07 08:07:04,0,0
恋凯主义,是EDG! 是我们!,2021-11-07 08:07:00,0,0
剪红云,恭喜恭喜，为国人争光，EDG是最棒的,2021-11-07 08:07:00,0,0
渣渣-kkkk,就这么的牛逼嘛！！！！！！哇塞,2021-11-07 08:07:00,0,0
鑫锅小姐姐,恭喜🎉🎉🎉,2021-11-07 08:06:58,0,0
大弯区唯一侄女,有生之年我居然等到EDG夺冠了厂长也算圆梦了吧,2021-11-07 08:06:58,0,0
队长别开枪我是球丸丸,NBNB,2021-11-07 08:06:57,0,0
我是你的巡洋舰kf,恭喜EDG ！我们是冠军！！！,2021-11-07 08:06:55,0,0
KkkGeminiw,牛蛙牛蛙！！！！！,2021-11-07 08:06:53,0,0
End随忆,恭喜恭喜,2021-11-07 08:06:47,0,0
源源之汤圆,篮网总冠军,2021-11-07 08:06:47,0,0
By火小魔,令人动容的从来就不是游戏本身，而是打游戏的少年啊！,2021-11-07 08:06:47,0,0
恋上一滴泪05472,该说不说，真的很牛，棒👍,2021-11-07 08:06:46,0,0
琳琳又行了,燃起来了,2021-11-07 08:06:46,0,0
九槿zx,恭喜冠军,2021-11-07 08:06:45,0,0
Besosi_,谢谢你 EDG,2021-11-07 08:06:43,0,0
狙的不错,恭喜,2021-11-07 08:06:43,0,0
叮叮哒啦,太棒啦啊啊啊啊,2021-11-07 08:06:42,0,0
arrivalllllll,Comment with pics,2021-11-07 08:06:42,0,0
大姐上楼吗-,牛逼EDG！！！！！！,2021-11-07 08:06:38,0,0
这里是韩济洋,我是RNG粉丝，恭喜EDG夺冠，希望RNG也能夺一次冠,2021-11-07 08:06:32,0,0
电竞会长,这一年终于是满堂喝彩！,2021-11-07 08:06:28,0,0
叮咚my,恭喜,2021-11-07 08:06:27,0,0
脑袋很大的老大,哇,2021-11-07 08:06:27,0,0
嘻嘻嘻咦-,齐刷刷的六副眼镜,2021-11-07 08:06:25,0,0
Melisa-Yi,太帅了！恭喜夺冠🏆,2021-11-07 08:06:24,0,0
皮皮圆究极进化,恭喜,2021-11-07 08:06:25,0,0
雷鸣八挂丶99883,赵信亚索皮肤一定要出啊，冠军们,2021-11-07 08:06:22,0,0
我si土匪,EDG牛逼！我们牛逼！,2021-11-07 08:06:21,0,0
