mid,sex,vip
15502299,保密,1
360694186,保密,0
1126499759,保密,0
398261416,保密,0
158660362,保密,1
32122046,女,1
347127060,女,0
101152202,男,1
521691108,女,1
26513962,保密,0
26660291,保密,0
513224524,女,0
324609146,男,0
431143561,保密,0
45539806,女,0
22655236,保密,1
519522077,男,0
350169031,女,0
231772268,保密,0
391494590,保密,0
140230953,女,0
1880813198,保密,0
485714853,保密,1
494550463,男,0
1767726138,保密,0
451738568,保密,0
1250374912,保密,0
112883545,男,1
439489108,保密,0
360660170,保密,1
694506606,女,0
4337903,男,0
1746072733,保密,0
16471454,保密,1
28518203,保密,1
6130507,男,1
413344621,保密,0
396606646,女,1
8273670,女,0
1128426784,女,0
171905226,男,1
18363736,保密,1
640998580,女,1
89146833,保密,0
397840670,女,1
240339488,保密,0
15727215,保密,0
284832115,保密,1
909715,保密,0
262359436,保密,0
616989340,男,1
284832115,保密,1
909715,保密,0
262359436,保密,0
616989340,男,1
438246598,女,1
16580441,保密,1
154395533,男,1
560001227,保密,0
289185472,男,0
535820595,保密,0
302288341,男,1
1408673163,保密,1
339206820,保密,1
398329476,女,1
346140332,保密,1
13423949,男,1
677844142,保密,0
1893429,保密,1
396071340,保密,0
489689143,保密,0
4940648,女,1
145171758,保密,0
631534524,保密,0
451270214,保密,0
43806366,保密,1
244432347,男,0
660028260,女,0
99046358,保密,1
48685328,女,1
37377185,保密,1
35254797,男,1
26546970,女,1
11607490,保密,1
1161501314,保密,0
34897170,女,1
387675389,保密,0
352745742,保密,0
97223784,女,0
538227347,女,0
379431062,保密,0
352745742,保密,0
97223784,女,0
538227347,女,0
379431062,保密,0
14050109,保密,0
150563460,男,1
1507341499,女,0
671232204,保密,0
179578948,女,0
2454497,保密,1
314862958,保密,1
317394169,保密,0
1450199648,保密,0
617278852,保密,0
390814512,女,0
22902891,保密,1
429789312,女,1
13260954,男,0
3515238,男,1
396994365,保密,1
23639902,女,0
396381925,女,1
39147987,男,0
693728916,保密,0
171661193,保密,0
1649837754,保密,0
1104600514,保密,0
392351972,保密,1
286134862,保密,1
679412362,女,0
286053508,女,0
179066486,保密,1
379475794,女,0
358765763,女,0
650594044,女,1
171893173,女,1
11693338,女,1
355117862,女,0
8030099,保密,1
34818484,女,0
323007931,女,0
122613195,保密,0
32793979,女,1
8600563,女,1
491444600,男,0
490602950,保密,1
1679998792,保密,1
382757738,保密,0
1159717487,保密,0
1840234939,女,0
333694670,女,0
432845741,女,0
130722613,保密,0
351290645,女,0
398295270,女,0
12490320,保密,1
2140673543,保密,1
87657756,保密,0
358872707,保密,0
30107103,男,0
1051863783,保密,0
86972519,男,1
626319827,保密,0
37823228,保密,1
551330754,保密,1
1305675194,保密,0
84269434,保密,1
112718503,保密,1
553364358,保密,0
93973612,保密,0
479213435,男,1
32667849,保密,0
1518028247,保密,0
383003035,保密,0
642497461,保密,1
317812981,男,1
7310768,女,1
392692791,保密,0
7995949,女,1
520126955,女,0
481860769,女,0
282501053,保密,0
435053851,女,0
173003768,保密,0
1448805274,保密,0
3589465,保密,0
402627890,保密,0
1151127325,保密,0
1046044966,保密,0
15346506,保密,0
156773260,保密,0
701871253,女,1
476278289,保密,0
1118761412,保密,0
43797069,保密,0
452472887,女,1
53222273,女,0
35138447,保密,1
105522430,保密,0
650723249,保密,0
53222273,女,0
35138447,保密,1
105522430,保密,0
650723249,保密,0
603964110,女,0
18873739,女,0
372204582,男,0
1140861177,保密,0
313778343,保密,0
1142201988,男,0
383987247,保密,1
691468898,女,1
14436288,保密,0
475064541,保密,0
393885686,女,0
33552415,男,1
1754107878,保密,0
629878765,保密,0
33077978,保密,0
41913547,保密,0
411585534,保密,0
477158477,保密,0
1113321416,保密,1
37069693,女,0
388985028,保密,0
46471299,男,0
33592304,女,0
357465006,女,1
1718373259,保密,0
4593645,保密,1
1572779418,女,0
150249883,保密,0
26027039,女,0
292619102,保密,0
387499777,男,1
630652923,保密,0
16274705,男,1
7127333,保密,0
288249217,保密,1
152964335,男,0
16274705,男,1
7127333,保密,0
288249217,保密,1
152964335,男,0
124612713,保密,0
443939795,女,0
456915635,保密,0
7822677,保密,1
252563141,保密,0
175549350,男,0
103114046,保密,0
649352379,保密,1
396381113,男,1
314764206,保密,0
32823652,男,0
41665588,保密,0
176815414,保密,0
381884834,保密,0
204959114,保密,0
393635092,保密,1
357111568,保密,0
1126499759,保密,0
350930087,保密,1
393476775,保密,0
1461318406,男,0
13425068,女,1
472571103,保密,0
436090800,保密,1
84077441,女,0
353722348,保密,0
486006171,保密,0
101986807,保密,0
389133221,保密,0
319239698,保密,0
14150301,保密,1
580425762,保密,0
431234845,保密,0
66680148,保密,1
399075754,保密,1
294630718,保密,0
385273083,男,0
424210212,保密,0
104974116,男,1
492969769,保密,1
525341963,保密,0
1361252675,保密,0
197561069,保密,0
1194258291,男,0
161228965,保密,1
398890470,保密,0
410992302,女,1
1421794925,保密,0
499848772,女,1
526454446,女,0
498601078,保密,0
398856387,女,0
1220980237,保密,0
38548240,保密,1
523079261,保密,0
285766611,保密,1
238170859,保密,1
89222815,男,0
444365262,男,1
455751937,保密,0
640885611,保密,0
479552087,保密,0
133772474,女,0
1557355019,保密,0
162567485,男,1
37621808,女,1
387223701,男,1
24133177,男,1
1060720437,男,1
541254255,保密,0
44918509,保密,0
164945426,保密,1
141661368,女,0
7913181,男,1
53854579,男,1
2101397788,保密,0
7913181,男,1
53854579,男,1
2101397788,保密,0
15175221,男,1
325826792,保密,0
675067986,保密,0
41316277,男,0
17484424,保密,0
27548838,男,0
289844594,男,1
125079382,保密,1
438905538,男,0
407102953,男,1
4189912,保密,1
512495225,保密,0
1848571800,保密,0
13277618,保密,1
678431823,男,1
101669061,保密,0
292503337,保密,0
291253222,女,1
353781605,保密,1
13423949,男,1
480648699,保密,0
630715422,保密,0
62588271,女,1
12322382,保密,0
13632067,男,1
86237080,男,0
1520139602,保密,0
1909224,男,0
524154154,男,0
345153606,男,1
286125740,保密,0
437600341,男,1
41323281,女,0
1793430819,男,0
15571575,女,0
346815607,男,1
161696845,保密,1
53364365,保密,1
179731578,女,0
150560605,保密,0
350057201,男,1
26839932,女,0
500999301,女,0
15224159,女,1
1491480644,保密,0
1627958399,女,0
586220406,女,0
396495779,女,1
65842161,女,1
455701614,保密,0
2070085742,保密,0
378001409,保密,1
383072094,保密,1
19080759,女,1
483024380,女,1
361350659,女,0
35029475,男,1
33552415,男,1
451432513,保密,0
1919974160,保密,0
434959096,保密,0
11973395,保密,1
522332325,男,0
1007950014,保密,0
433839629,保密,0
456112429,保密,1
487511833,女,0
629471348,保密,1
161230162,女,0
40677200,男,0
322938843,保密,0
7461863,保密,1
491654239,保密,1
1324572584,保密,0
430072374,保密,0
174516387,保密,0
398491397,保密,1
430072374,保密,0
174516387,保密,0
398491397,保密,1
627345487,保密,0
24772389,女,0
353168532,女,0
478974988,保密,0
318872726,保密,0
455060836,保密,0
479874473,男,1
286113974,男,1
381884834,保密,0
110098403,保密,0
181906864,保密,0
326237594,女,1
438538470,女,1
617513458,女,1
276291986,男,1
487341118,女,0
1756897282,女,0
530675556,保密,0
285374334,男,1
87265532,保密,0
1995051443,男,0
396446645,保密,0
1487481260,保密,0
84077441,女,0
36097093,保密,1
1618792,男,0
1093051526,保密,0
621916158,保密,0
502955351,保密,0
5648012,男,0
19851726,男,1
44753816,男,1
93687189,男,1
157341193,保密,0
24005854,男,0
340718908,保密,0
674147482,保密,1
89353304,女,1
293575933,保密,1
35589202,女,0
62667141,保密,0
636755996,保密,0
499905240,保密,0
440785026,保密,0
319244061,保密,0
5994029,保密,1
59937733,保密,1
259892005,女,0
23382420,保密,0
1700762,女,1
23437076,女,1
1594318029,女,0
1723018955,保密,0
438252874,女,1
479705403,女,0
22711833,保密,0
511320713,保密,1
19505559,保密,0
1650695586,男,0
475645817,男,1
23241461,女,0
13131198,保密,1
270400042,女,0
503603867,男,1
527057462,女,1
451167948,保密,1
631902540,保密,0
388259890,女,0
13227374,男,0
278867121,保密,0
446725009,保密,0
489567188,保密,0
1898757040,男,0
1956874012,保密,0
442570168,保密,0
499249422,保密,0
73749669,女,0
442570168,保密,0
499249422,保密,0
73749669,女,0
456189659,女,1
40070069,女,0
2056670106,保密,0
164484183,男,0
51107087,女,1
471518585,保密,0
626361895,保密,0
1968574011,保密,0
1880524972,保密,0
697488548,保密,0
343163721,保密,0
620763148,女,0
527035845,女,0
542423468,男,1
25756695,女,0
902210,男,1
196464932,女,0
662924237,女,0
1347884972,女,0
145704879,女,0
437655131,保密,0
35342256,保密,0
24883165,女,0
5930902,男,1
694668194,保密,1
215519738,保密,0
31757860,保密,0
46905052,保密,0
431439684,女,1
220386787,保密,1
170502685,男,1
87867686,保密,0
19938190,保密,0
473837257,保密,0
660318303,保密,0
241739409,男,1
433538530,保密,0
108693766,保密,0
157203893,女,0
357720984,女,0
498200561,男,0
25541290,女,1
31728735,男,1
93658443,保密,0
282160410,女,0
38840071,男,1
394760536,女,0
482196565,女,0
378499592,保密,0
544502411,保密,0
1492172309,保密,0
248615523,男,0
409547981,男,0
320047256,男,1
505337672,保密,0
13010932,女,0
440202781,保密,0
252527605,女,0
697333130,男,1
509437073,保密,1
412429311,保密,1
16284945,保密,1
10920984,女,1
59377114,保密,1
677923326,男,1
79010767,保密,0
433306866,保密,1
165477795,男,0
265974432,保密,0
294151291,女,1
630335268,保密,0
274539575,男,0
77276669,保密,0
38350745,保密,1
44777540,保密,1
35410511,男,1
679067139,女,0
434223330,保密,0
429948912,女,0
546928522,保密,1
35544111,保密,0
549035250,保密,0
256391947,女,1
96015860,保密,1
2063464376,保密,0
519649289,保密,0
1788888246,保密,0
669365987,保密,0
396885595,男,0
40368264,男,1
158069384,女,1
307444477,女,0
365394473,保密,1
215199526,保密,0
380028126,保密,1
1340205665,男,0
37058664,男,0
579043415,保密,0
2146558483,保密,1
525032715,保密,0
31170102,保密,0
177954811,保密,1
39175928,保密,1
1559472359,保密,0
93542343,保密,0
408150222,保密,0
13199066,保密,0
7279100,女,0
176560544,女,1
349628956,女,0
381880647,女,1
351353420,保密,1
507463239,保密,0
1930086723,保密,0
512493117,保密,0
698785123,保密,0
569584220,女,0
101127719,保密,0
18922126,男,1
1770103796,女,0
11405519,保密,1
253768306,保密,0
41388149,女,0
398120712,女,0
640168079,保密,0
1067731063,男,0
673475456,保密,0
36225529,男,0
12830650,女,1
11428721,保密,1
505328896,保密,1
186925707,男,0
13203445,女,0
414899934,保密,0
436521441,保密,1
20322610,保密,0
383607828,保密,0
436521441,保密,1
20322610,保密,0
383607828,保密,0
438126082,保密,1
454915187,保密,1
434482855,保密,1
38639408,女,0
253834209,保密,1
15716505,女,0
494705816,保密,0
526148438,保密,0
246537186,保密,0
50808295,男,1
21392100,保密,0
7413015,保密,1
275972409,女,1
1281447173,保密,0
23322982,保密,0
2026362138,保密,1
102782196,保密,0
1309664008,女,0
37947325,保密,1
239311607,男,1
433659518,保密,0
90386087,女,0
411137017,保密,0
275345418,男,0
637163255,保密,0
86906965,男,0
27587932,女,0
396479831,女,1
352661964,男,0
26874924,女,0
433437598,保密,0
474654199,保密,1
1836773706,保密,0
321881046,保密,0
8661328,保密,1
13798667,保密,0
507741052,保密,1
321881046,保密,0
8661328,保密,1
13798667,保密,0
507741052,保密,1
321576660,保密,0
69536748,保密,0
398449922,保密,1
546695669,女,0
384806328,男,0
488688343,女,0
516648396,女,0
290412356,男,0
397683834,男,0
549303047,女,0
7884468,保密,1
1047002050,男,1
1865004621,保密,0
20530188,女,1
1578281694,保密,1
1640996425,保密,0
437762847,保密,0
8901756,男,0
417364156,保密,0
39458817,保密,0
575808328,保密,0
28232580,保密,0
1064244763,保密,0
92244996,保密,1
29958791,保密,0
31295927,男,0
151136632,保密,0
436381133,保密,0
401839189,保密,1
526144363,保密,0
526342792,保密,0
525075861,女,0
553438649,男,0
46442547,男,0
150067547,男,1
413800755,女,1
39982152,女,0
392587762,女,0
87301567,保密,0
57632130,保密,0
205234166,保密,1
12628148,男,1
525107163,女,0
1992315694,男,0
360173422,保密,0
727051,男,1
872819,女,0
495849918,女,0
694269465,保密,1
1675184792,保密,0
95893635,保密,1
339827461,保密,0
17685783,女,0
395346415,保密,0
27436228,男,1
1218067677,保密,0
2529894,保密,0
25173897,保密,0
323553135,女,0
441133648,保密,0
94394178,男,0
608278367,保密,0
281944455,女,0
547388,女,0
12406679,女,0
245880647,女,1
440598950,女,0
295400895,保密,1
1868445,保密,1
397870020,女,0
10815905,保密,0
118670602,女,1
530655764,女,0
359386749,女,1
13999277,男,1
88536207,保密,0
530655764,女,0
359386749,女,1
13999277,男,1
88536207,保密,0
11854618,男,1
10731685,女,0
675076419,女,0
405042315,保密,0
3202512,保密,1
416605785,保密,0
358628185,保密,0
407258966,男,1
599315,保密,1
1139454541,保密,0
24502403,女,1
13371390,男,1
389167394,女,0
400614053,保密,1
17150952,男,0
478954848,女,0
1476407768,保密,1
413160186,女,1
397171240,女,0
158037050,保密,1
10025417,女,0
275003960,保密,1
588710266,保密,0
285882779,保密,0
500131257,保密,0
1931584382,男,0
20918785,女,0
95337951,保密,0
13501879,女,0
3518562,女,1
66905735,女,0
245850834,保密,0
364401912,女,0
7119975,男,0
397526136,保密,0
286673390,保密,0
7119975,男,0
397526136,保密,0
286673390,保密,0
352420335,保密,1
181881595,保密,1
475214928,女,0
485423362,保密,0
568884898,男,1
16445873,男,0
651163554,保密,0
536176145,保密,0
313788276,保密,0
385928411,保密,0
13247163,保密,1
1265206931,保密,0
678496824,女,0
1469340048,保密,0
96103939,女,0
263175052,女,0
452662420,保密,1
398646147,女,0
282827145,女,0
14742590,女,0
1691919788,保密,1
441771830,女,1
133482978,男,1
32744042,保密,0
54293550,女,0
319556541,保密,1
401724246,女,0
27141781,男,1
8972767,女,1
34289244,女,1
372432921,男,1
293677852,女,0
14924757,保密,1
220386787,保密,1
500433778,保密,0
168804358,保密,1
432663319,保密,0
444934491,女,0
25929942,女,1
3170915,女,1
517969154,女,0
17490002,保密,1
13155419,保密,0
381416357,保密,1
151148278,保密,1
12612255,保密,1
23385715,男,0
349279828,保密,0
696070972,保密,1
281126893,女,0
507724017,保密,0
623238383,保密,0
4279808,保密,1
259086349,保密,0
629619957,女,0
701713702,保密,0
85478894,男,1
326237594,女,1
85285404,男,0
350049231,保密,0
1459901592,女,0
14142042,女,1
1788341816,保密,0
481252637,男,0
548206598,保密,1
497940036,保密,1
178375893,保密,0
446015476,保密,0
639390286,男,0
471129052,男,1
4795610,保密,1
91716096,男,0
1973740587,男,0
289682305,保密,0
479872020,男,1
94896072,保密,0
504122803,保密,0
504122803,保密,0
243898122,女,0
352328407,保密,0
554380876,保密,0
431342428,保密,0
25201836,男,1
349022807,保密,0
443142586,保密,0
480528585,保密,0
18933136,保密,1
46433889,男,1
1577524737,保密,0
20649218,女,0
382852404,保密,0
393689203,保密,0
48700131,男,1
3543799,保密,0
34120765,女,1
652097768,女,0
87742535,保密,0
1361876085,保密,0
27620498,保密,0
486941633,男,1
403926035,男,0
518854570,保密,1
419461660,保密,0
480233823,女,1
403896062,男,0
651746534,女,0
414833090,保密,0
550945743,保密,0
25987798,保密,1
1996438726,保密,1
28194510,女,1
381867140,保密,0
431921537,保密,1
1673799,保密,0
18257230,保密,0
2143453408,女,0
482107520,女,0
482107520,女,0
492428332,保密,1
124642760,保密,1
338196635,女,0
14971566,男,0
45512583,女,0
13942648,女,1
16983948,男,1
182366929,男,0
330776319,保密,0
29252800,女,1
35567623,女,1
1041824915,保密,0
399390572,男,0
41248667,保密,0
35567623,女,1
295565966,女,0
450605797,保密,0
1765081771,女,0
2120469416,保密,1
13199574,保密,1
77376339,保密,0
471957816,保密,1
90703531,女,0
19813212,女,0
174864880,女,1
38712115,保密,0
397197048,保密,0
695960,保密,1
208259630,保密,1
4698009,男,0
17088244,保密,1
385473389,保密,0
390117240,保密,0
37699454,女,0
38727698,女,1
288761332,女,0
489653626,女,1
11238945,男,1
305650292,保密,0
16555640,保密,0
290831813,女,0
354384511,女,0
35304413,保密,1
175002232,女,1
1801872,男,1
2061392191,保密,0
693781040,保密,0
315837621,保密,0
518107571,男,0
414629428,保密,0
366078440,保密,0
1570752359,保密,1
98333381,男,0
1405594907,保密,0
474407615,保密,0
452660029,保密,0
364243833,保密,1
471140890,男,0
564730316,保密,0
350947083,男,0
344726067,男,1
346752295,保密,0
398261416,保密,0
14376468,女,1
40863392,保密,1
27780482,男,1
68282682,保密,0
36722860,男,0
349468376,男,0
336088826,男,1
488004369,女,0
1965997,女,0
50353401,女,1
578789088,保密,1
308868341,保密,0
213741862,女,0
123934468,保密,0
481735565,保密,0
2040341949,保密,0
296428648,保密,0
1975984692,保密,0
364807452,保密,0
172843378,男,0
294600150,女,0
2098437,女,1
12397939,男,1
2058027550,保密,0
381706725,保密,0
1155217888,保密,0
232663953,保密,1
391241100,保密,0
519398717,女,1
293590839,保密,1
17487361,男,1
432161635,保密,0
389201422,保密,0
688341975,男,0
384784072,男,0
38228870,保密,0
1607685265,保密,0
20238500,保密,0
1152397573,保密,1
407046918,女,0
481877402,女,0
357691215,男,0
385026206,保密,0
214609386,男,1
10816252,保密,1
15145471,男,1
1999353716,保密,1
1838795701,保密,1
121864731,女,0
289186457,女,1
246601718,女,1
112003932,女,0
1147176423,保密,0
651391617,保密,0
417970529,保密,0
1903302664,女,0
401831013,保密,0
332138710,保密,0
168804358,保密,1
85513241,保密,1
85914877,男,1
415086890,保密,1
86275706,女,1
8110950,男,1
94528798,女,0
22893222,男,1
401030975,女,0
472929393,女,0
424240753,保密,1
1260591058,保密,1
473786446,保密,1
501462918,保密,0
21541078,保密,1
533465363,女,0
437424045,保密,1
1869309834,保密,0
111271780,女,1
405335810,保密,0
398362236,保密,0
16451597,女,1
406142597,男,0
39960270,女,0
89409510,女,1
23823865,保密,1
702245924,保密,1
112930476,男,1
350826222,保密,0
8411775,女,1
89106205,女,1
2273925,男,1
59398475,女,0
282973206,保密,1
2196959,保密,1
62480300,保密,0
332866016,保密,0
221757832,保密,0
396397253,男,1
16835147,女,1
32541381,保密,0
391249935,保密,1
73629760,女,1
23224583,保密,0
19521970,保密,1
260825247,保密,0
67090785,保密,0
2005253037,保密,1
35121009,女,1
522023530,保密,0
366287575,保密,0
1941169771,保密,0
243085444,女,0
702194080,保密,0
252575725,保密,0
2464043,保密,1
7079975,女,0
400321397,保密,0
1059502428,保密,0
1405594907,保密,0
1661931740,保密,0
489828618,女,0
8102845,保密,0
364797430,女,0
1349979877,保密,0
471635783,保密,0
76108162,女,0
370875235,保密,1
12918800,男,1
61185708,保密,1
1914014241,保密,0
353810088,保密,1
171314069,男,1
480106728,保密,1
661947751,女,0
395445790,男,1
1516926906,保密,0
603950579,男,0
351104439,保密,0
12958800,女,1
413025549,保密,0
415461908,保密,0
366549755,女,1
472244993,保密,0
9460439,保密,0
602237515,男,0
392483536,保密,0
13717341,女,1
24571638,保密,0
481423420,男,1
440994046,女,1
525815392,女,1
180244260,保密,0
107884783,保密,1
205234166,保密,1
34959331,女,0
548570542,女,0
323440678,保密,0
15739123,女,1
567389,女,1
20876515,女,1
1046162164,保密,0
441785947,女,0
284069786,女,0
8662461,保密,1
313500787,保密,0
156717965,女,0
87644328,男,0
151146285,男,1
507218532,保密,1
516148722,保密,1
346457454,男,0
339058839,保密,0
7838016,男,1
161792679,保密,0
36083666,保密,0
43494902,女,1
9800227,保密,1
43494902,女,1
9800227,保密,1
271297970,男,0
588788886,男,0
94815019,女,0
50896639,保密,1
97055242,男,0
456118922,女,0
407845408,男,1
1557133219,保密,0
425793399,女,0
216058708,男,1
61102973,男,1
438729643,保密,0
17559968,女,0
14369841,保密,0
8302610,保密,0
28552688,女,0
23987346,保密,1
233863465,女,0
43655295,男,1
645804550,保密,0
189067232,女,0
35754220,男,0
610027703,保密,1
35836712,女,1
243898844,保密,1
1442094617,保密,0
417212031,保密,0
82013965,保密,1
195570403,保密,0
672462040,保密,0
11073129,保密,0
500730326,女,0
671540805,保密,0
22049051,保密,1
471332219,男,1
7384161,保密,0
310921670,女,0
33357763,女,1
392676753,保密,1
82514055,保密,0
31497501,女,1
30615937,保密,1
11925447,男,0
32992795,保密,0
660942318,女,0
11034746,男,1
68027392,女,1
6746571,女,0
8891024,保密,1
26994060,保密,1
1773397386,女,0
562199079,男,0
393635092,保密,1
509085115,保密,0
356769800,保密,0
1509870131,保密,0
1820934972,保密,0
501867397,保密,0
382166765,女,0
442664296,保密,1
677605746,保密,1
7679118,女,1
438354058,保密,0
395433984,女,0
445324614,保密,0
1438992498,保密,1
510609186,保密,0
452659992,保密,0
34456911,男,1
453142852,男,0
633255946,男,0
38250153,女,0
95896696,男,1
2361438,女,1
9860133,保密,1
514929477,保密,0
348388879,男,1
190084979,保密,0
382081116,保密,0
391769737,保密,0
348491564,保密,0
128455372,保密,1
86905959,保密,0
1281861461,保密,0
23428245,保密,0
423803530,女,0
525075861,女,0
38613407,保密,1
282630198,女,1
326062402,男,1
1393967924,保密,0
1652924163,女,1
151275467,男,1
285703416,男,1
18642758,女,1
634094805,保密,0
2049310942,保密,0
94758192,女,0
397773832,女,0
245077776,保密,0
343886292,女,1
12336160,保密,0
19513270,保密,1
229078184,保密,0
73811018,保密,0
270754601,保密,0
631599692,保密,0
367233876,保密,0
1953882472,保密,0
420410763,女,0
478429091,保密,1
2030462683,女,0
283828204,保密,1
2026496222,女,0
19178693,男,1
106100919,女,1
693235242,保密,0
440242753,保密,1
440242753,保密,1
477986066,女,1
520997433,女,0
1168570389,保密,0
8060521,男,1
419636317,保密,0
362804058,保密,0
1413835787,男,0
29058277,保密,1
282003123,保密,0
525040892,保密,0
1037015018,保密,0
17414734,男,1
16727767,保密,0
38397059,保密,0
678428185,保密,0
83548071,保密,0
3784359,保密,1
592259420,保密,0
351021402,男,1
418862024,女,0
359908125,男,0
351853062,保密,0
6917764,女,0
22410923,女,1
23975595,保密,0
37109755,保密,1
253388712,男,0
41616478,女,1
382458996,保密,1
348706483,保密,0
91788698,男,1
39459369,男,1
515785998,保密,0
362431031,保密,1
350523546,保密,0
528705305,男,0
104506438,女,0
403475141,保密,1
281172175,保密,1
150339458,保密,0
738000,保密,0
372669365,保密,1
39399348,男,1
603853606,保密,1
102037522,男,0
100773519,女,1
8035132,保密,1
411952103,女,0
23283894,保密,1
490780004,保密,0
291256059,男,1
454478403,保密,0
11217053,女,0
68156891,保密,0
353770604,保密,0
365191936,保密,0
330082440,保密,1
448746743,女,0
11604639,男,1
360274802,保密,0
1485194790,保密,0
34642658,保密,1
476772081,保密,0
383494967,保密,1
3289855,保密,1
302239130,保密,0
35610380,女,1
397398060,保密,0
36271403,男,1
39763507,保密,0
50925006,保密,1
6158287,保密,0
362173132,女,1
266564406,女,1
278050150,保密,0
39094878,男,0
26970188,保密,1
1405594907,保密,0
72971525,女,0
244960812,女,0
312166222,女,0
1576337004,保密,0
358056395,女,1
388936108,女,0
1111717345,女,0
7694412,男,1
628680258,女,0
42417722,保密,0
1251698139,保密,0
508215685,保密,0
486252278,保密,0
431234845,保密,0
589572109,保密,0
391769737,保密,0
209544630,女,1
2079537695,保密,1
22488013,男,0
1985721389,保密,0
47290588,女,1
51474602,女,0
644202250,保密,0
354354732,保密,1
1207884235,保密,0
1647017,女,1
88048027,男,0
409610403,女,0
313246291,保密,1
400176855,女,1
631905794,女,1
20708468,男,1
349884911,保密,0
931372,保密,1
628626065,保密,0
2045721211,保密,0
22053685,保密,1
7967717,保密,1
78820443,保密,0
220709566,女,0
1593333842,保密,1
12787793,女,1
7949662,男,1
32649540,女,1
107340673,男,1
7969579,保密,0
104333981,保密,1
366099662,保密,0
392221101,男,0
32838743,男,0
40049098,保密,0
449541552,保密,0
661063620,保密,1
375778227,保密,0
409641079,保密,0
353898782,女,0
506448196,保密,0
12827955,女,1
4577182,女,1
29106791,男,1
57223127,女,1
57223127,女,1
455542625,女,1
236448757,保密,1
498938588,保密,0
14656265,男,0
11415535,保密,1
473447904,保密,1
2568014,男,0
472356416,保密,1
261793553,保密,1
11227780,保密,0
408299938,保密,0
343694344,女,0
195845232,保密,1
453909867,保密,0
398604857,保密,1
104679396,男,1
1084287704,保密,0
391735450,女,0
475868483,女,0
285411782,保密,0
220810439,保密,1
477706608,女,0
438337705,保密,1
305382106,保密,0
701145557,保密,0
595787014,保密,0
193463137,保密,1
473862546,保密,0
400873079,女,0
413123622,保密,0
45470524,保密,1
227093062,男,0
28102068,保密,0
24054706,保密,0
510326417,保密,1
1405594907,保密,0
32201899,女,1
1700239554,男,0
484307439,女,0
484307439,女,0
115996932,保密,1
20044006,男,1
384277215,保密,0
276878430,女,0
1921602612,女,1
435370420,男,1
302471620,女,0
524746378,保密,0
299747306,女,0
490784114,女,0
36502973,女,0
164776755,女,1
1086965930,保密,0
1299567,男,1
1907723833,保密,0
543841139,保密,0
89125207,保密,0
33989070,女,1
99050415,保密,1
356347406,保密,1
11697329,保密,1
51200625,女,0
370514094,保密,1
387223095,保密,0
1642961068,保密,0
431720864,保密,0
29135345,女,1
1922391130,保密,0
692503184,女,1
1034335120,保密,0
456237350,女,0
17053813,保密,1
354514368,保密,1
1423694287,保密,0
660003141,女,0
1524621013,保密,0
357190619,女,0
365377844,男,0
436051756,保密,1
274326865,保密,0
472931141,保密,1
38700383,保密,0
8071219,男,0
349924671,女,1
489933700,保密,0
1400102682,女,0
521979947,女,1
346630718,男,0
1921602612,女,1
386250155,女,0
1793250714,保密,0
198510727,女,0
205234171,男,1
31271362,保密,1
363015281,男,0
195607386,男,0
424647860,女,0
364780528,保密,0
2125950180,保密,0
1907723833,保密,0
39528169,男,0
1957314484,保密,0
440583824,保密,1
161682175,女,1
4680767,女,0
1628218320,女,0
492881474,男,1
478786717,男,1
49129978,男,1
345985,男,0
29922270,女,1
444428569,保密,0
518012655,保密,0
254160249,女,1
498200561,男,0
16149165,保密,1
386081641,保密,0
368011823,男,1
404609912,男,0
323723996,保密,0
341039550,女,0
1533758766,女,0
362041457,保密,0
1072078926,女,0
2611682,保密,1
627511515,女,0
130990204,保密,1
294971752,保密,1
423161592,女,0
173820216,女,1
18763738,保密,1
75013238,保密,0
18544915,保密,1
382275785,保密,0
104181077,保密,0
192311473,保密,1
14080739,女,0
23304835,保密,0
360373197,保密,0
335421585,保密,1
1279291952,保密,0
307298219,保密,0
203177171,女,1
39818469,女,0
1512742241,女,0
14333397,保密,1
523710656,男,0
477789029,女,1
386005695,男,0
38548414,男,0
86359312,女,1
13774431,保密,1
402352153,女,0
569149527,保密,1
23284489,保密,0
490066915,女,0
41188834,保密,1
194073626,女,1
383771732,保密,0
357382610,保密,1
1583085146,女,0
476347835,女,0
433149668,保密,0
39123285,男,0
65758451,男,0
434034571,男,0
454742256,保密,0
1743040,保密,0
283168,女,1
698450969,保密,1
35738670,女,1
253687140,女,1
417006338,男,0
86422025,保密,0
479576269,女,0
249017251,保密,0
516187782,女,0
179278059,女,0
25235797,女,1
23999792,女,1
183846372,保密,0
250242589,女,1
13608039,保密,1
19587631,女,1
109860423,女,1
638507005,男,1
499276971,男,1
129440875,保密,0
241291095,女,1
332840005,男,0
277799508,保密,1
234087435,保密,0
191347998,保密,0
249058581,保密,1
2023208517,女,0
16530952,保密,0
160027465,保密,0
701268456,女,0
7168398,保密,1
379026962,保密,0
504164895,保密,0
6937000,女,0
510068464,保密,1
1144525021,保密,1
1687012397,女,0
3943966,保密,0
338073007,女,1
9279364,保密,1
428221137,女,0
366287575,保密,0
553452268,保密,0
57892541,保密,1
259892005,女,0
321462910,女,0
564420694,保密,0
273117517,女,0
146831137,保密,0
407056610,保密,1
1854874370,女,0
8787009,保密,0
8787009,保密,0
252559089,男,1
147587271,男,0
440015713,保密,1
