mid,sex,vip
360272578,保密,0
647966259,保密,0
114092286,男,0
85312609,保密,1
1840230288,保密,0
34090519,保密,0
383848330,男,1
383848348,男,0
423490471,男,0
367938495,保密,1
516391979,男,0
475063746,保密,1
392427126,保密,0
353880343,男,1
34077548,保密,1
495460861,男,1
519099303,保密,0
1936189587,女,1
2028304671,保密,0
525172641,男,0
470537065,保密,0
288104806,保密,1
1239830973,保密,0
502685153,男,1
249086754,女,0
182099402,男,0
8477285,保密,1
2098809122,保密,1
8370003,女,0
198949765,保密,0
2139671313,保密,0
501826029,保密,0
507672927,女,1
383403298,女,0
15935484,保密,1
511048747,女,0
493467884,女,0
316780027,男,1
12574988,保密,1
201256196,女,0
385663525,保密,1
488812964,保密,0
91755613,男,1
372224952,保密,1
28859036,女,1
436354385,男,1
1479303958,保密,0
66579147,保密,1
1956778125,女,0
482344587,保密,0
500439322,保密,0
66436290,女,0
174576135,男,1
2025202400,女,0
204320726,保密,1
375436404,女,0
173662181,保密,0
156910708,女,1
17316909,男,1
258869196,女,0
315257785,保密,0
434809261,保密,0
1237756033,保密,0
354522666,保密,1
6136560,保密,0
362733927,保密,1
1739395793,保密,0
19950247,保密,1
1730932883,女,0
38830619,保密,1
345570663,男,1
244305068,保密,1
296738203,保密,0
11244299,保密,1
349561014,男,1
1793585856,保密,0
2002793,男,1
7648,男,0
1576683669,保密,0
348859168,保密,1
552143834,女,0
1209654039,男,0
128674840,保密,0
352844628,男,1
442613319,男,0
1391703037,保密,0
14569178,男,1
448858476,保密,1
362391659,保密,0
1478754792,男,0
65184108,男,1
523915903,保密,0
165491372,男,1
5960066,男,1
455907334,保密,0
155485033,保密,0
583708306,女,0
355477303,男,1
357488030,保密,0
533665119,保密,0
7738958,女,1
51665584,男,1
519370307,保密,0
1152060393,保密,0
391637944,男,0
648508447,保密,0
439094515,男,0
634359580,男,0
477989646,男,0
302628671,男,0
14702712,男,1
3930081,男,1
1275750195,保密,1
1557420583,女,0
18937951,保密,1
2572031,保密,0
305248073,男,0
37727505,男,0
511993087,保密,1
21134651,男,1
22496175,保密,1
323718715,男,0
646637175,保密,0
502454657,保密,0
438232551,男,0
6501424,保密,1
355299952,女,0
356672622,男,1
1912104267,保密,0
384529595,男,1
57536754,女,1
201426571,男,1
297498930,男,0
702627541,女,0
26649491,保密,1
22854338,女,1
385702420,女,1
609160933,男,0
219668895,男,1
179317182,男,0
389128858,保密,0
37905897,保密,1
1961226683,保密,0
545421094,男,0
452242650,保密,0
1961226683,保密,0
452242650,保密,0
486340538,女,1
226329565,保密,0
599293925,保密,1
267034568,保密,0
2799952,保密,1
30280711,女,1
350671566,保密,0
491131965,保密,0
379293021,保密,1
17813081,保密,1
402248243,保密,0
26002084,保密,1
61475771,男,1
610880406,男,0
490335109,保密,1
105936650,保密,0
389416217,保密,0
351274291,保密,1
452561152,女,0
415185676,女,0
165091083,男,1
400916006,保密,0
351434250,女,0
2841692,保密,1
379026962,保密,0
101355451,男,1
4563572,保密,0
389201231,女,1
399381189,保密,1
411156712,男,1
400846665,保密,0
628685593,保密,0
261601273,保密,1
404479924,男,1
642617251,保密,1
21316165,男,1
351666994,保密,0
176997289,女,1
1578568834,保密,0
646164898,保密,0
45035599,男,0
470331021,男,0
34690825,保密,1
5175299,保密,1
400709341,保密,1
2069618,男,1
228905509,保密,1
14289474,男,1
59447394,男,1
694692035,保密,1
396424405,保密,0
57051121,男,0
332734678,保密,0
249136426,女,0
5114653,男,1
342520388,女,0
22844177,保密,0
221315229,男,0
482090686,女,0
668416676,男,1
1914140225,男,0
476764547,保密,0
1786130601,保密,0
37555172,女,0
383297514,男,0
592342102,男,0
240351188,保密,0
2075238540,保密,0
1393831815,男,0
74552226,男,1
31093572,女,1
400779261,保密,1
13940775,男,1
258092983,保密,0
8295550,男,0
521497155,男,1
352361517,男,1
289544699,男,1
38327551,男,0
413255353,男,0
503618681,男,0
40784388,男,0
23369154,女,1
475408527,女,0
457076304,男,1
1435618686,保密,0
520672097,男,0
34133125,女,1
6126709,男,1
522413426,男,0
130204161,保密,1
383039469,保密,1
318893971,女,1
626986155,男,0
12564525,保密,1
322400561,保密,0
400234325,保密,0
1736716196,保密,0
456604554,男,1
182686294,男,0
399911114,保密,0
628665461,女,0
22071784,女,0
641749319,保密,0
431269725,女,1
483400836,女,0
176472006,保密,0
645925173,保密,0
23136916,女,1
15014547,女,1
477537571,男,1
1990233655,保密,0
524268948,男,1
17047269,保密,1
310286969,男,1
36757481,保密,0
863810,男,1
402108787,保密,1
288364982,保密,0
359324322,女,1
431527256,保密,0
381261052,男,1
179881705,女,0
382106899,男,1
36718096,保密,1
369027113,保密,0
91251228,男,1
362534596,男,0
15512716,男,1
192002219,男,1
436869461,女,0
346551180,男,1
14067559,保密,1
386332708,女,0
6402528,女,0
1855971074,保密,1
12384655,男,1
358285716,保密,1
1891863087,女,0
454941603,男,0
272898698,男,0
53311762,保密,1
13861505,女,1
176938900,男,0
550553654,保密,1
1785567226,保密,0
90528253,男,1
32225158,保密,1
335426806,女,1
689559313,女,0
344689835,男,1
476314238,男,0
351400203,女,1
347374197,保密,1
484315657,保密,1
497970466,男,0
1815492176,男,0
528064991,保密,0
86497773,男,1
37973285,保密,1
615481044,保密,1
1669999125,男,0
484472892,保密,1
453247829,男,1
34692317,男,1
316403038,保密,0
112013028,男,1
1578568834,保密,0
94266276,男,1
30549645,男,1
517665693,女,0
2091985127,男,0
11475678,女,1
252398319,女,1
1923897890,保密,0
524899047,女,0
282630198,女,1
524508301,女,0
437266192,保密,0
422643080,保密,0
34664292,男,1
409735457,保密,1
86903995,女,0
34509360,男,0
458119351,男,0
291062036,女,0
27492118,男,1
424069464,女,0
424227607,男,1
649898118,保密,0
343873426,保密,0
24476806,女,1
303701159,男,1
331735450,保密,0
356877112,保密,1
577205,保密,1
120190354,男,1
88693590,保密,1
1865389737,男,0
321250066,女,0
244294767,女,0
524586711,女,1
130903456,保密,1
475962091,男,1
351269424,保密,1
12113904,男,1
1525624007,男,0
375233083,女,0
25381854,女,0
396597556,女,0
378978486,保密,0
2097096826,女,0
8276342,女,1
37403025,男,0
455288085,保密,0
2002280062,女,0
1296079279,女,0
171250442,男,0
326917063,女,0
327610973,保密,0
497660876,男,0
433991763,保密,0
646621391,保密,0
21235174,保密,0
28599878,保密,1
27934015,保密,1
288660676,保密,1
349680346,男,0
472956437,保密,0
437699408,保密,0
129453587,男,0
313051578,保密,0
85485397,男,0
440433060,女,0
359492287,保密,0
108829760,男,0
7884363,女,1
32281337,保密,1
104940708,男,1
37983839,男,1
32370765,男,0
550271785,保密,1
1097795865,保密,0
516482857,保密,0
501802126,保密,0
7454712,女,1
348031036,保密,1
382128465,男,0
450721479,保密,1
479203363,保密,1
13673852,男,1
294894613,女,0
514169658,男,1
166401356,保密,1
502276190,男,1
385031040,保密,0
481934008,保密,0
284586643,保密,1
1391703037,保密,0
15435878,男,0
692037601,保密,1
7869283,女,0
82697130,女,1
456490785,保密,0
438624121,保密,1
357066480,男,1
186659650,女,0
438199665,保密,1
1704073064,保密,0
88710254,保密,0
509831433,男,0
87725867,保密,0
159536989,男,1
441479287,男,0
631077848,保密,0
517385849,女,0
1342839665,保密,0
390445810,保密,0
476056620,保密,0
454842109,男,1
1989334684,女,0
398591507,保密,0
304732279,女,0
6479389,男,1
498567910,保密,1
490224424,保密,0
295215827,男,0
2073498692,保密,0
271251508,男,1
59937741,女,0
661496768,男,0
481472068,保密,1
491323363,保密,0
2144306418,保密,0
650419966,男,0
13135006,男,1
2133019047,男,0
285919399,男,1
25960726,男,0
437413651,保密,0
1222264613,保密,0
496902874,保密,0
2117514417,保密,0
379258097,女,0
19088994,女,1
400471602,保密,0
322755,保密,1
15891920,男,1
26060512,男,1
36116543,保密,1
389213915,男,1
426976885,男,1
1829570521,男,1
11255913,保密,1
28555569,男,1
18914845,保密,1
628520754,保密,0
20685796,男,1
628520754,保密,0
20685796,男,1
526804916,男,0
360381904,男,1
402961769,男,0
257519009,男,1
1963938033,保密,0
1073056199,保密,0
399965032,男,1
19586386,保密,1
514296728,男,0
434082091,男,1
785976,女,1
13012509,保密,1
18054945,男,0
456102458,男,0
100827912,女,0
423534306,女,0
10540235,保密,0
110496378,保密,1
275319557,男,1
382117747,女,1
18367766,男,0
31796408,男,1
209210763,男,0
51552777,男,1
413186218,保密,0
4946418,男,1
1308693864,保密,0
620884185,保密,1
100976468,保密,1
525168762,女,0
675421425,保密,0
473355248,女,0
399989557,男,1
96929756,男,0
38597254,保密,0
91500258,女,0
435911519,保密,1
1661708415,男,0
141199200,保密,1
515822516,男,0
11166680,女,1
126054679,保密,1
1877908,男,1
1606560151,保密,1
394278158,男,1
52673633,女,1
204893221,保密,0
524161698,保密,1
802134,男,1
675729318,男,0
43189173,保密,0
554414407,女,1
36596579,男,0
317128,男,1
22880825,保密,1
500482833,男,1
14926726,男,0
524589258,保密,1
1258390292,保密,1
54316953,男,0
450628087,男,1
31424823,女,1
646015074,保密,1
401166784,男,0
211675442,保密,0
425056446,女,1
35196713,保密,0
395213382,保密,0
357874575,保密,0
418288509,保密,1
524121980,保密,0
14926726,男,0
289177293,男,0
349233836,男,1
355668725,保密,0
433379576,女,1
106581893,保密,1
1388508688,男,0
558260,保密,1
350967818,保密,1
192002219,男,1
26063396,保密,1
512788408,男,0
491559015,女,0
18736826,男,1
1468805007,保密,0
1181037151,保密,0
413272389,女,1
412902100,保密,0
266704898,男,1
482303164,男,1
82330452,女,1
383022939,男,1
503332666,男,0
636905732,男,0
53654356,男,1
1283955878,男,0
258164995,男,0
305665859,保密,1
451312042,保密,1
1911527596,保密,0
359447385,保密,1
12788818,女,0
280624824,男,1
184438369,男,0
99201140,女,0
1025881952,保密,0
437217410,保密,0
290777656,保密,0
174352662,保密,0
457784456,男,0
504593796,男,0
475437896,保密,0
78646522,保密,0
22442752,保密,1
354522666,保密,1
12110699,男,1
363162563,女,1
644946011,保密,0
1905794671,女,0
395873188,男,0
440754798,男,0
24367063,男,0
19940835,男,0
476072383,男,0
1184829892,保密,0
170117083,保密,0
339740913,保密,1
352636220,保密,1
524830368,保密,0
13547605,保密,1
485888408,男,0
34077548,保密,1
436948411,男,1
454941603,男,0
439296786,男,1
1738815278,保密,1
397165688,男,0
507578888,保密,1
430240128,保密,0
2102499761,保密,0
1320505779,保密,1
352331535,保密,0
205946640,保密,1
453044279,男,0
477018856,保密,0
586936222,保密,0
454941603,男,0
280624824,男,1
524819655,女,0
354522666,保密,1
1497319171,保密,1
291715818,男,1
454941603,男,0
1154637450,保密,0
383318280,保密,0
249074301,保密,0
301102841,男,0
1566843644,男,0
520640731,保密,0
399798220,保密,1
515058203,女,0
480931693,保密,0
45592303,男,1
2094171416,女,0
1650139305,保密,0
336884191,男,0
1607210502,男,0
18943114,保密,1
55049679,保密,1
414873196,男,0
296738203,保密,0
135841208,男,1
491180411,保密,0
364285399,保密,0
492842741,男,1
327948581,女,0
364285399,保密,0
492842741,男,1
327948581,女,0
316918060,保密,1
349445271,保密,0
350813740,保密,1
455067801,保密,0
618616678,保密,0
181010650,保密,1
190749528,男,1
364255493,女,0
489449265,保密,0
437601586,男,1
425571930,保密,0
88556089,女,1
474116379,男,1
1411546683,保密,1
6987922,保密,0
670183993,女,0
398502881,女,0
439279142,男,1
524381434,保密,1
478059247,男,0
508204941,男,1
513995209,保密,0
330463165,男,1
487108556,保密,0
198217921,保密,0
485888408,男,0
22431746,男,1
435091349,保密,1
36013013,保密,0
408695903,男,0
111270503,女,1
475851326,保密,0
455044291,保密,1
327299993,男,1
1450193087,保密,0
490045943,保密,0
1146035901,女,0
482350177,男,0
325840384,男,0
491766823,保密,0
10781864,保密,1
400137565,男,1
517360027,男,0
10054967,男,1
382298791,男,0
1767124512,保密,0
308791271,保密,0
23126735,保密,1
524819655,女,0
272027575,保密,0
3054242,保密,0
484777009,男,1
364259623,保密,0
1473468102,女,0
269031807,男,1
501887094,女,0
272930747,保密,0
1473468102,女,0
269031807,男,1
501887094,女,0
272930747,保密,0
14046554,保密,0
470626150,男,1
524819655,女,0
255506251,男,1
12927264,男,1
560231429,保密,0
1603701431,保密,0
38309011,男,1
249226932,保密,1
202188584,保密,1
358729659,男,1
251119313,男,1
519496556,男,1
477351553,男,0
382484484,保密,1
76103495,保密,1
536078237,保密,1
502300760,男,0
398889146,保密,1
587364727,保密,0
629046714,保密,1
1447211760,保密,0
196740508,保密,1
35091646,保密,0
189781055,保密,1
1618440326,男,0
35014478,女,0
516337271,男,1
356236177,女,0
516337271,男,1
389236094,女,0
386429167,男,1
289604436,女,0
352331535,保密,0
1297214962,保密,0
1954989153,男,0
484906663,男,0
180159704,保密,0
669017770,保密,0
8170269,男,1
294848233,保密,1
39540953,男,1
1497319171,保密,1
259872624,女,1
634363997,保密,1
625278719,男,0
71137213,女,0
388838270,男,1
84509039,保密,1
453949062,男,0
1607210502,男,0
474298773,保密,0
513333298,女,0
320572649,男,0
644525445,保密,0
478725272,男,0
515163826,保密,0
62894897,男,1
39371345,女,1
397202848,女,0
1206923989,男,0
544470811,保密,1
19507688,男,1
506483150,男,0
437088784,男,0
438906198,男,1
424714078,保密,1
1161670634,保密,1
625278719,男,0
184766796,保密,1
353999784,男,0
44620848,男,1
329347041,男,1
486223712,男,1
249536918,保密,0
174474514,保密,0
329347041,男,1
486223712,男,1
249536918,保密,0
174474514,保密,0
120253978,女,0
495368577,女,1
416453809,男,1
1179612367,保密,1
191079350,保密,0
482398837,女,1
497016616,女,0
415216730,保密,0
426956382,男,1
1112325845,女,1
499289311,保密,0
217815477,男,1
632132935,男,1
479938085,男,1
486921262,保密,0
1171291538,男,0
204800181,保密,1
68330954,男,1
344476994,男,0
1497319171,保密,1
247881393,保密,1
87647309,保密,0
2099922399,女,0
362461497,女,1
476917800,女,1
589219656,保密,0
560560860,男,1
191252300,保密,0
538167389,保密,0
85732424,保密,0
668662857,女,0
1632428862,保密,0
381252011,保密,0
54817686,男,0
87905127,保密,1
198639090,保密,0
476264618,男,1
677564260,保密,0
374373968,保密,1
285838017,女,0
410226411,保密,1
399932543,保密,1
13855943,保密,0
481289759,保密,0
210746447,女,1
396832028,保密,1
441069177,保密,0
85267377,男,1
142630441,保密,1
271894582,女,0
477175203,女,0
521856695,男,0
502927661,男,1
511496462,保密,1
181981913,男,1
429509771,女,1
502927661,男,1
511496462,保密,1
181981913,男,1
429509771,女,1
384692960,男,0
424394723,男,1
1739756625,保密,1
77075610,男,1
686230804,女,1
176847733,男,1
109462885,女,0
35564055,保密,1
1506725528,女,1
290495133,男,0
499973724,女,0
412261617,男,1
402615036,女,0
285322730,保密,0
41309881,保密,0
1858028256,保密,0
1049998948,保密,0
622540930,男,1
241403022,男,0
66599187,保密,0
475948453,女,0
497275785,男,0
283430349,女,0
1001848936,男,0
1502974298,女,0
1993607417,男,1
193325591,保密,1
400980455,男,0
25156987,女,1
457776238,保密,1
1933018125,保密,0
280125000,保密,0
500439322,保密,0
12342937,保密,1
300705379,保密,1
307287689,保密,0
431070642,男,0
71567524,保密,1
646063860,男,1
522289572,保密,0
71536874,保密,0
38396975,女,1
418840602,保密,1
190823923,男,0
297647348,女,0
171513634,男,1
495373735,保密,0
1124805173,保密,0
12967925,男,0
1393630399,保密,1
87386899,男,0
160190915,保密,1
490601995,保密,1
317045210,保密,0
392561090,男,1
1971418868,保密,0
1018311752,女,0
524441882,保密,0
255893891,保密,1
334457085,保密,1
13791497,女,1
45009260,男,0
241663321,男,0
439137716,女,0
500611112,女,0
561689944,保密,0
540035244,保密,0
482350177,男,0
504600502,保密,1
299720601,男,1
1747384260,保密,1
97229883,保密,0
526838591,男,0
167308540,男,1
436948411,男,1
455164111,保密,1
543901844,保密,0
678379871,女,0
455164111,保密,1
424677357,男,0
431309644,保密,0
249618427,保密,1
107504125,男,0
301,保密,0
505253814,男,0
239839854,女,0
1115049137,男,1
2005836317,男,0
480128719,保密,1
59390392,保密,1
349372189,保密,1
481940350,女,0
470660742,男,1
304183366,男,0
254567560,男,0
346411524,保密,0
388333493,保密,0
1356046946,保密,0
22900918,女,1
40194874,保密,1
313553830,男,0
497597663,保密,0
486798707,女,0
168313216,保密,0
671477944,保密,1
430080599,保密,0
1769117822,保密,1
82278043,女,0
347102589,保密,1
178630172,保密,1
486943107,保密,0
222271174,保密,1
1138785883,男,0
1251196650,保密,0
1306242330,保密,0
394990027,保密,0
1251196650,保密,0
1306242330,保密,0
394990027,保密,0
521750117,男,0
502343121,保密,1
485888408,男,0
423810007,保密,0
282498230,男,0
1372748628,女,1
164877538,保密,1
513531216,男,1
379873449,保密,0
273943995,女,1
522289572,保密,0
13705331,女,1
305665859,保密,1
195564871,男,1
12070196,保密,1
179629756,女,1
283374813,保密,0
107504125,男,0
7490545,保密,0
59800006,保密,1
395674755,保密,0
243986661,女,0
372705961,男,0
8452262,男,1
431092753,保密,1
443567014,男,0
1481887660,保密,0
1736467,保密,0
277717789,保密,1
166328275,保密,0
493940721,保密,1
17006142,保密,1
333077573,女,1
14073428,保密,1
51108999,保密,0
487810209,保密,1
97112504,男,1
486321540,保密,0
398485976,保密,1
84340790,女,0
98371353,男,1
99355361,女,1
502900683,女,1
98711449,男,1
1471757831,保密,0
480913827,男,0
1977088641,保密,1
411156712,男,1
234381468,保密,1
404735033,男,1
483619514,女,0
1976961112,保密,0
27561961,男,0
513694073,男,1
5701239,男,1
517774764,男,1
400529170,保密,1
425162753,保密,0
385089143,女,0
361655499,女,0
379873449,保密,0
287806127,保密,1
396836046,保密,0
26093376,保密,1
95984493,保密,1
357180544,男,1
508598879,男,0
9607077,男,1
504812753,保密,0
8700985,男,1
506965488,保密,0
97215325,保密,0
288942651,男,0
505936237,男,0
1522993331,保密,0
396185351,保密,0
38901560,男,1
38901560,男,1
673546975,女,0
438557710,保密,0
28523585,保密,0
184792,保密,0
44175888,保密,0
1620443893,保密,0
37382336,保密,0
286779405,保密,1
286893161,保密,0
393475245,男,0
52256810,男,0
7084817,保密,1
673889253,男,0
309474618,保密,1
1522279596,保密,0
279715121,男,0
456149288,男,0
291282028,保密,0
391562409,保密,0
53804221,保密,1
35724628,男,0
1789373197,保密,0
480931693,保密,0
1296323530,保密,0
1089852706,保密,0
293815908,保密,1
424229580,保密,1
527604525,保密,0
1183959879,女,0
349895890,保密,0
516111059,女,0
34077548,保密,1
384080842,保密,0
244305068,保密,1
33790995,男,0
351175583,女,0
399067304,男,1
3955594,保密,1
1665071297,男,0
399067304,男,1
3955594,保密,1
1665071297,男,0
504559185,女,0
97400423,男,0
246811817,男,0
374373968,保密,1
362802990,男,0
199123919,女,1
313051578,保密,0
62440531,保密,1
403469555,保密,1
515985176,男,1
1403597900,男,0
695666875,女,0
373446915,男,0
353570011,保密,1
491824913,保密,1
1133323487,保密,0
359836039,女,1
687545793,男,0
87626161,男,1
288364982,保密,0
277975088,保密,0
20284757,保密,0
1546967689,男,0
344313957,男,1
694254639,男,1
604551205,男,1
502165349,女,0
115140366,女,0
280419167,保密,0
433167322,保密,0
1136618365,保密,0
1833584183,保密,0
475809633,保密,0
396350066,男,1
12297970,保密,1
35890704,保密,0
34490657,男,0
13685338,男,1
318557395,保密,0
442666216,女,1
73734382,男,0
131749732,保密,1
490633968,保密,0
38136863,保密,0
336134515,女,1
8449925,男,0
11399878,男,1
97378099,保密,0
13309762,女,1
345810683,保密,1
458190400,保密,1
18704073,男,1
8485382,男,1
423585327,男,1
619286223,保密,0
1353431601,男,1
35950951,保密,1
423585327,男,1
619286223,保密,0
1353431601,男,1
35950951,保密,1
642721,保密,0
1148866188,保密,1
287928017,保密,0
432267661,保密,0
509937258,女,0
372705961,男,0
36849345,男,1
272027575,保密,0
362866637,保密,0
271598419,男,1
628639367,保密,1
77576958,男,0
289830003,保密,1
54772670,保密,0
122645322,男,0
170511282,男,1
178977709,保密,0
434415052,保密,0
383941599,保密,1
255820450,保密,0
124069996,女,1
452504589,男,0
434126126,男,0
1205366907,保密,0
1759814512,男,0
454572690,男,0
627347511,保密,0
290489704,保密,1
218885343,保密,0
25314435,女,1
449462735,保密,0
1212560495,女,0
107978705,保密,1
505768737,保密,0
379011101,保密,1
165692134,保密,0
238727393,男,0
176827978,女,0
324281967,保密,0
296920852,男,0
434416107,男,1
35494883,男,1
328538293,保密,0
277842097,男,1
87166686,男,1
507930139,男,1
353332214,女,0
2597519,保密,0
408503384,男,0
234315366,女,1
348956544,保密,0
234356912,男,0
384333988,男,0
170021208,男,0
167400286,男,0
1808743354,保密,0
384333988,男,0
170021208,男,0
167400286,男,0
1808743354,保密,0
287865144,男,1
289527779,女,1
324569789,女,0
350883666,女,1
287928017,保密,0
401041529,保密,0
243238607,男,0
172251665,保密,1
495688852,保密,0
572201484,保密,0
589341181,女,0
1507513719,女,0
25045753,保密,0
95832494,男,0
249512384,男,0
365190811,男,0
81854305,保密,1
62358149,保密,1
19395461,男,0
477078482,男,1
400110679,男,1
696046881,保密,1
1746078457,保密,0
485417541,男,1
435050917,女,0
318934380,保密,0
286124218,男,1
286510245,保密,1
456423619,保密,0
42259291,男,1
19536332,男,0
317009229,男,0
416354808,保密,0
1957863981,男,0
362964434,女,1
403533115,保密,1
1628109058,保密,0
24317110,男,1
1132979211,男,0
420647,保密,1
363710256,保密,1
244363847,女,0
290371531,保密,1
20236274,保密,1
299720601,男,1
291744418,保密,0
1303012401,女,0
385202416,保密,1
34607401,男,1
424418317,女,0
352435168,男,0
256533489,保密,0
347990920,保密,0
11318288,保密,1
293555380,男,0
650063969,女,1
17154703,保密,1
344993524,男,1
1826566223,保密,1
439088693,男,0
49783,男,1
439025164,保密,1
1408714537,男,0
430846137,男,1
668397991,女,1
248507589,男,1
170692738,保密,0
489950446,女,0
2093438927,女,1
25045753,保密,0
476033023,男,0
526582798,女,1
1717818388,男,0
452664388,男,1
502300760,男,0
259034415,保密,0
452664388,男,1
502300760,男,0
259034415,保密,0
1974189622,保密,0
511364160,男,1
687587168,男,0
393959930,保密,0
229849064,男,1
22594425,男,1
383121271,女,1
1460339800,保密,0
498423023,保密,1
99335012,男,1
399751430,保密,0
55451827,女,1
7238137,女,1
399738774,男,0
595521068,保密,0
384670191,女,0
1150268869,男,1
8666521,保密,1
403276316,保密,1
652405106,保密,1
455884077,保密,0
473772856,保密,0
154690864,保密,1
510804427,女,0
190674033,保密,1
1578568834,保密,0
24251157,男,1
1545232424,男,0
286469066,女,0
156552371,保密,0
35837878,保密,0
50502783,女,0
22796069,男,1
392101073,男,0
502497857,保密,1
396847718,男,1
392101073,男,0
396847718,男,1
392101073,男,0
1783808298,保密,0
1108287037,保密,0
510052472,保密,0
430962241,女,0
6474902,男,1
109302400,保密,1
100883935,男,1
21491007,男,1
397013709,保密,1
2027660005,保密,0
339787,保密,1
631488666,保密,0
144498364,保密,1
387275559,男,0
5913835,女,0
71374628,女,1
349153402,保密,1
449956917,男,0
42448906,保密,1
512079869,男,0
354869336,保密,0
432315525,女,0
104127058,男,1
645195745,男,1
457081360,保密,1
78465387,保密,0
202590493,男,0
456868290,男,0
480462303,男,0
454595534,保密,0
179115241,保密,1
280624824,男,1
479968881,保密,0
359667816,男,0
65925434,保密,1
516354079,保密,1
25694598,男,1
228203800,保密,0
290650427,女,0
457671461,保密,1
175360800,男,0
423824819,保密,0
12467608,男,1
482106536,男,1
177820585,保密,1
174108912,男,1
498115079,男,1
1402830283,保密,0
1666502059,保密,0
321511364,保密,0
32388653,保密,1
102314493,男,1
288325443,保密,1
455384293,男,0
503683823,保密,0
413766947,男,1
404425174,男,0
176944918,男,1
37145867,保密,1
357796890,男,1
75073611,男,0
150496333,保密,1
286769496,保密,1
2676561,男,0
34528684,男,1
415675,保密,1
2946356,男,1
352868991,保密,0
79935435,女,1
352899174,保密,1
2115170664,保密,0
9393196,女,1
1402249474,女,0
1362243975,保密,0
196361042,保密,0
21717479,保密,0
394841185,保密,0
496162189,保密,0
404440265,保密,0
489069009,保密,1
542056666,保密,0
277736687,保密,0
381615512,男,0
174474514,保密,0
439296786,男,1
108183989,男,1
241245674,女,1
671482852,保密,0
422749378,保密,0
1205317438,保密,1
1612237082,保密,0
171805299,女,1
629977236,男,1
2886328,保密,1
450427567,男,1
690009513,保密,0
288170393,男,0
402914721,男,1
646871782,保密,1
288170393,男,0
402914721,男,1
152875227,男,1
478725272,男,0
507484100,男,1
588915162,男,0
452655868,保密,1
1588314572,男,0
88184822,男,0
2038966176,保密,0
392559513,保密,1
353150515,女,1
403663867,保密,0
475496943,男,1
643681589,保密,1
318946212,男,0
12779913,保密,1
520208302,保密,0
4424267,女,1
431941476,保密,1
10284427,保密,1
622004485,保密,1
496403235,女,0
59135766,保密,1
409981,保密,0
214068106,男,0
13354612,男,1
102789053,男,1
271852817,男,0
388488365,保密,0
176079873,保密,1
451592779,保密,0
325954757,男,0
441354605,男,1
341625773,保密,0
479775010,女,1
2033308990,保密,1
445362452,女,1
37732615,男,0
389393457,保密,0
146514327,保密,1
351505223,男,0
456026318,男,0
205563046,男,1
687679026,女,1
431881313,保密,0
82656011,女,1
539343594,男,0
12342937,保密,1
185809773,保密,1
589699343,保密,0
663148599,保密,0
589122794,保密,0
437679856,男,0
11838508,女,1
24845965,男,1
456149288,男,0
412516166,保密,0
1354816850,女,0
437679856,男,0
11838508,女,1
24845965,男,1
412516166,保密,0
1354816850,女,0
259335437,男,0
383099455,保密,1
76535176,男,1
162752917,女,1
391473901,保密,0
178640571,保密,1
382669230,男,1
426647799,男,0
510658129,保密,1
308061610,保密,1
439417444,保密,1
34445700,保密,1
1665071297,男,0
379038539,男,1
1218613207,男,1
471357993,保密,1
483291429,保密,0
626975577,男,1
1261171643,保密,0
3143740,保密,1
555597,保密,0
164573884,男,1
7373952,男,0
14847407,男,0
225937834,保密,1
514587660,女,0
404427428,男,1
302530370,男,1
341397576,保密,1
130609164,男,0
383859837,保密,0
100959887,男,1
523287046,男,1
690009513,保密,0
22475948,男,0
99822448,保密,0
22378288,男,1
5444438,男,1
503843375,保密,0
453146303,男,0
287413113,男,1
107267160,女,0
524499359,保密,0
597118284,女,0
480691144,男,1
35657915,保密,1
279196596,男,0
337259869,保密,0
393094831,女,0
4282235,保密,1
171361019,男,1
490843983,保密,0
1129762205,保密,1
375634929,保密,0
347827890,男,1
199740792,男,1
43089903,男,1
12770490,男,0
482537861,保密,1
382038361,男,1
98097649,保密,0
46367,女,0
660668987,保密,0
303705996,男,1
472525893,保密,0
38825006,保密,1
1684443085,男,0
95421571,女,0
687545793,男,0
1397412303,保密,0
192033555,保密,0
534989711,保密,1
702133753,男,0
338355691,女,0
415205637,女,1
192033555,保密,0
534989711,保密,1
702133753,男,0
338355691,女,0
415205637,女,1
279562836,保密,0
1197652869,女,0
6824054,保密,0
111933248,保密,0
295644817,男,0
687316583,保密,0
43297643,女,1
500175026,保密,0
110922083,保密,0
1470373099,保密,0
269368050,保密,1
346649187,男,1
142687627,保密,0
1556312451,保密,0
150069458,保密,1
334993153,男,0
260604396,女,0
286274867,男,0
693130198,男,1
390342519,女,0
364090856,男,1
1760750237,女,0
387207279,保密,0
589294044,保密,1
372236596,保密,0
30363547,男,0
64242710,保密,1
282549078,保密,0
43701433,保密,0
364867083,男,0
3068057,保密,0
117832,保密,1
700705556,男,0
95859704,保密,1
382169608,保密,0
3068057,保密,0
117832,保密,1
700705556,男,0
95859704,保密,1
382169608,保密,0
358576939,保密,1
297242287,男,0
384822792,保密,1
182671750,保密,1
1249078108,保密,1
626671417,男,1
514380857,男,0
506505841,保密,1
355912684,男,1
350710676,保密,1
399035669,保密,1
408267384,男,1
505733695,男,1
43458501,保密,1
480864421,女,0
7924418,男,1
412881259,男,1
46510230,保密,1
26490026,男,1
436807132,男,0
7278511,保密,1
486484895,保密,0
